User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,posx,posy
3051,Emergency_Service,-85.0,44.1,7.2,7.5,85.4,47,22
3052,Background_Download,-2.7,98.0,7.1,8.0,53.5,77,36
3053,Video_Streaming,-85.4,14.1,9.2,10.9,69.0,99,59
3054,Online_Gaming,-4.5,24.9,3.0,5.0,70.9,76,98
3055,Streaming,-53.0,28.8,4.7,6.7,91.2,5,17
3056,Video_Streaming,-27.5,30.3,7.6,8.3,62.3,44,64
3057,VoIP_Call,-25.4,72.0,0.2,1.0,96.9,29,76
3058,Video_Call,-73.8,13.6,1.3,2.8,88.2,85,3
3059,Video_Call,-26.0,86.3,1.3,1.7,77.4,34,56
3060,Online_Gaming,-96.9,70.1,2.6,3.9,93.2,77,65
3061,Web_Browsing,-9.5,76.8,0.9,2.7,73.3,49,84
3062,Voice_Call,-57.2,27.8,0.3,2.1,96.0,75,70
3063,Video_Streaming,-12.5,19.8,7.0,8.9,64.3,82,55
3064,Video_Streaming,-68.6,57.8,7.5,8.4,71.1,29,85
3065,Online_Gaming,-46.9,89.0,2.7,4.2,86.3,24,28
3066,Online_Gaming,-37.5,57.6,1.6,2.0,73.0,16,83
3067,Streaming,-39.8,19.9,2.3,3.4,55.9,97,70
3068,Emergency_Service,-31.5,66.4,10.0,10.2,64.9,55,57
3069,VoIP_Call,-88.5,52.8,0.5,1.2,94.7,56,42
3070,Emergency_Service,-27.1,68.6,9.1,10.6,67.9,6,49
3071,VoIP_Call,-7.2,14.5,0.3,1.7,87.8,73,39
3072,Video_Streaming,-66.8,88.1,9.7,9.8,96.8,9,54
3073,Streaming,-70.0,13.0,4.0,4.1,58.8,63,51
3074,Streaming,-26.6,46.2,2.7,3.7,64.2,34,2
3075,Video_Streaming,-89.9,36.8,4.8,5.9,86.7,62,17
3076,Video_Streaming,-43.0,80.9,3.8,4.3,72.4,5,51
3077,Web_Browsing,-53.9,68.6,0.5,2.2,97.0,41,39
3078,File_Download,-37.9,65.7,6.0,6.0,59.0,17,23
3079,Emergency_Service,-63.0,38.0,5.3,7.1,59.5,5,60
3080,Streaming,-11.9,29.4,2.1,3.9,94.8,88,46
3081,File_Download,-20.6,88.4,8.8,9.0,52.7,84,10
3082,Voice_Call,-23.2,12.1,0.5,2.4,51.2,98,67
3083,Video_Call,-68.4,66.2,1.2,1.9,84.3,91,28
3084,File_Download,-89.6,32.6,14.4,16.3,58.4,36,11
3085,Video_Streaming,-99.2,58.8,8.3,9.9,99.9,67,43
3086,Voice_Call,-29.9,74.4,0.1,2.1,50.9,18,29
3087,File_Download,-2.8,82.5,16.5,18.5,58.1,29,21
3088,Video_Streaming,-5.2,17.0,4.5,6.0,95.9,34,33
3089,Video_Streaming,-52.3,82.2,5.4,5.5,67.7,76,14
3090,Video_Streaming,-58.2,10.4,5.3,5.5,85.4,82,56
3091,Web_Browsing,-36.9,98.8,0.9,1.5,66.0,20,30
3092,Video_Streaming,-78.5,26.6,5.9,6.8,68.2,73,94
3093,Background_Download,-39.6,10.0,9.4,11.4,81.3,77,72
3094,Background_Download,-50.4,70.6,6.9,8.5,91.4,2,69
3095,VoIP_Call,-34.7,99.2,0.4,2.0,70.7,75,43
3096,Video_Streaming,-24.8,82.7,6.1,6.3,68.9,23,47
3097,Streaming,-18.3,13.6,4.1,5.2,70.7,36,70
3098,Online_Gaming,-77.5,97.9,2.1,2.8,67.0,78,16
3099,Voice_Call,-42.1,66.9,0.2,1.5,85.7,93,16
3100,File_Download,-81.6,64.7,14.9,15.8,69.6,44,32
3101,Video_Call,-9.1,26.2,1.6,2.9,50.1,81,85
3102,Video_Call,-75.6,70.1,1.2,2.4,51.8,23,19
3103,Background_Download,-27.5,73.5,9.8,10.1,64.8,17,33
3104,VoIP_Call,-69.1,53.4,0.4,1.2,67.7,59,6
3105,VoIP_Call,-84.3,88.0,0.2,1.2,71.4,79,2
3106,Background_Download,-18.4,56.8,7.4,7.6,90.6,14,68
3107,Video_Call,-79.0,48.0,2.0,2.5,60.6,48,61
3108,Voice_Call,-65.7,80.6,0.5,1.0,96.1,75,96
3109,Streaming,-17.8,33.4,4.9,5.2,57.3,16,57
3110,VoIP_Call,-46.1,58.9,0.3,0.9,50.6,16,22
3111,Voice_Call,-90.2,83.0,0.4,1.6,58.6,83,39
3112,Video_Call,-15.5,12.8,1.5,3.3,82.7,91,71
3113,Emergency_Service,-10.1,85.5,4.6,6.2,79.1,48,18
3114,Video_Streaming,-65.6,51.0,8.7,9.6,70.0,4,5
3115,Video_Call,-48.0,47.1,1.8,3.2,94.1,38,88
3116,Streaming,-82.9,11.4,2.5,3.3,61.1,9,97
3117,Web_Browsing,-13.3,48.9,0.9,2.3,74.9,55,22
3118,Video_Call,-39.2,37.2,1.6,3.1,89.7,11,59
3119,Emergency_Service,-88.3,17.9,3.6,4.8,53.2,53,78
3120,Web_Browsing,-70.4,21.6,1.0,1.5,54.7,8,17
3121,Streaming,-89.2,74.6,3.2,3.8,55.7,57,93
3122,Emergency_Service,-72.3,38.2,5.9,7.1,81.1,14,76
3123,VoIP_Call,-78.9,91.5,0.1,1.1,80.6,9,52
3124,Voice_Call,-22.8,59.5,0.4,1.7,53.9,98,83
3125,Video_Call,-92.4,56.6,1.3,2.3,57.1,57,56
3126,Streaming,-88.1,46.3,3.9,4.2,87.6,71,62
3127,Online_Gaming,-29.4,58.8,2.2,3.7,97.1,27,73
3128,Video_Call,-86.2,69.2,1.7,1.7,56.8,10,53
3129,Video_Streaming,-44.3,10.3,3.2,4.8,80.9,76,89
3130,Background_Download,-13.3,98.1,8.6,9.4,85.4,83,55
3131,Video_Streaming,-73.6,84.2,7.7,7.8,82.6,63,62
3132,Online_Gaming,-22.1,45.5,1.8,3.3,76.0,93,38
3133,Background_Download,-72.0,67.6,7.9,8.9,78.3,87,1
3134,Voice_Call,-48.6,99.3,0.1,1.0,64.5,46,74
3135,Video_Call,-46.4,23.3,1.6,2.8,63.6,25,46
3136,File_Download,-75.2,40.8,8.9,10.8,55.7,59,71
3137,Video_Call,-13.9,81.2,1.4,2.8,63.7,93,87
3138,VoIP_Call,-94.2,34.9,0.2,0.3,72.2,18,8
3139,Emergency_Service,-52.0,64.5,9.9,11.1,73.7,16,87
3140,Emergency_Service,-40.7,15.8,5.1,5.9,65.8,14,69
3141,Video_Streaming,-31.9,93.1,5.5,7.0,83.8,93,39
3142,Video_Call,-34.1,71.9,1.1,2.4,99.8,11,31
3143,Voice_Call,-49.7,30.5,0.4,1.5,96.8,63,53
3144,Voice_Call,-38.4,99.8,0.2,1.2,75.7,99,12
3145,Video_Call,-23.9,79.7,1.9,3.8,78.1,83,33
3146,Video_Streaming,-93.5,94.7,9.4,10.5,93.5,76,75
3147,Web_Browsing,-44.1,50.5,0.7,1.2,88.1,85,8
3148,Emergency_Service,-56.7,59.6,3.0,4.1,54.6,90,8
3149,Web_Browsing,-98.0,93.8,0.8,1.1,67.7,18,68
3150,Video_Call,-19.4,15.7,1.3,1.9,87.7,78,80
3151,Voice_Call,-14.2,72.3,0.4,1.7,54.6,8,47
3152,Video_Call,-78.1,43.6,1.8,2.8,81.2,20,40
3153,Web_Browsing,-23.6,51.3,0.8,1.9,80.6,2,8
3154,VoIP_Call,-68.1,24.9,0.4,1.8,77.2,33,70
3155,Streaming,-99.2,71.2,4.3,4.8,71.1,77,41
3156,File_Download,-28.4,45.4,12.0,13.4,88.1,66,42
3157,Online_Gaming,-81.6,67.3,1.7,2.9,51.8,87,1
3158,Web_Browsing,-40.9,27.7,0.9,2.1,50.4,74,42
3159,Background_Download,-89.7,70.0,5.6,5.9,84.7,51,96
3160,VoIP_Call,-31.6,29.6,0.3,1.3,71.0,44,48
3161,Streaming,-20.3,23.4,3.0,4.9,92.6,83,0
3162,Web_Browsing,-34.0,23.4,0.6,2.6,69.5,68,55
3163,Online_Gaming,-63.3,98.4,2.0,2.3,65.1,32,92
3164,Video_Call,-73.5,27.6,1.2,2.1,54.5,53,25
3165,Voice_Call,-47.8,55.1,0.2,0.5,56.7,50,87
3166,Video_Call,-24.1,59.4,1.3,2.3,67.2,15,89
3167,Online_Gaming,-61.5,43.1,1.1,1.2,91.9,36,31
3168,Video_Call,-40.2,19.3,2.0,3.4,83.7,17,39
3169,Background_Download,-34.1,47.7,6.4,7.3,95.2,58,62
3170,Background_Download,-70.1,41.3,9.8,10.4,76.5,64,35
3171,Video_Call,-92.3,25.3,1.9,3.6,85.5,58,93
3172,Video_Call,-69.6,78.2,1.0,1.8,51.3,74,14
3173,VoIP_Call,-74.8,75.0,0.2,0.2,69.4,7,46
3174,Video_Call,-76.2,51.5,1.9,3.8,59.2,67,33
3175,Background_Download,-48.0,36.1,9.8,11.5,64.4,34,62
3176,Online_Gaming,-68.0,71.0,2.1,3.8,58.9,79,19
3177,File_Download,-95.8,38.1,14.7,15.1,53.7,12,77
3178,Voice_Call,-29.0,93.9,0.4,1.5,62.7,65,48
3179,VoIP_Call,-34.4,15.8,0.2,1.0,67.4,49,55
3180,VoIP_Call,-3.1,64.8,0.2,0.4,67.6,22,29
3181,Voice_Call,-92.6,15.5,0.2,1.6,73.5,76,25
3182,Streaming,-75.4,38.4,4.9,4.9,78.0,55,6
3183,Background_Download,-56.9,25.4,8.7,10.1,87.5,30,32
3184,Background_Download,-35.0,32.4,5.5,5.7,79.4,86,75
3185,File_Download,-46.6,84.9,10.3,12.2,53.0,62,63
3186,Video_Streaming,-37.9,81.0,5.9,6.0,71.1,34,12
3187,Online_Gaming,-1.2,66.2,1.2,1.9,83.7,6,96
3188,File_Download,-36.6,76.5,6.4,6.6,97.5,6,49
3189,Video_Call,-21.9,32.3,1.6,3.0,58.1,63,9
3190,Voice_Call,-18.8,58.7,0.2,1.4,64.2,58,77
3191,Emergency_Service,-87.3,71.2,8.1,8.8,71.1,97,78
3192,Emergency_Service,-37.2,78.7,7.0,7.8,95.7,18,85
3193,Online_Gaming,-98.5,80.7,1.1,1.9,51.1,88,69
3194,Video_Streaming,-81.6,97.2,7.1,8.4,79.8,41,50
3195,Voice_Call,-34.9,52.8,0.2,0.3,77.1,13,24
3196,Web_Browsing,-74.7,27.9,0.7,2.5,98.8,31,17
3197,File_Download,-58.2,18.8,9.8,9.8,66.2,19,72
3198,Video_Call,-37.2,82.1,1.1,2.1,85.2,57,59
3199,VoIP_Call,-46.9,64.8,0.1,1.6,84.0,3,23
3200,File_Download,-70.6,10.5,7.2,8.4,84.8,40,56
3201,Background_Download,-77.0,14.1,6.0,6.8,65.2,5,33
3202,Online_Gaming,-37.0,49.8,1.8,2.7,98.5,65,19
3203,VoIP_Call,-10.1,66.8,0.3,0.6,61.5,80,10
3204,Online_Gaming,-21.1,10.6,1.2,3.1,93.8,27,73
3205,Web_Browsing,-53.3,69.7,0.6,1.4,98.3,27,52
3206,Video_Streaming,-30.0,43.6,7.7,8.8,79.8,27,15
3207,Video_Streaming,-57.3,98.3,5.7,5.7,63.1,92,97
3208,Emergency_Service,-74.3,87.4,8.2,8.7,71.3,48,62
3209,Video_Streaming,-31.8,79.8,3.6,4.5,86.5,61,43
3210,File_Download,-1.8,85.8,16.2,17.4,57.8,90,63
3211,File_Download,-24.7,86.5,7.4,8.2,52.3,93,78
3212,File_Download,-68.2,75.4,15.1,16.6,51.3,27,62
3213,Online_Gaming,-79.1,36.6,1.9,2.8,75.9,52,35
3214,Voice_Call,-87.3,95.2,0.2,0.6,94.0,27,7
3215,Streaming,-51.5,95.3,2.4,3.0,56.3,94,87
3216,Voice_Call,-78.6,13.8,0.3,0.4,59.3,40,54
3217,Video_Call,-44.5,83.2,1.3,2.5,94.2,54,51
3218,Online_Gaming,-10.8,98.2,2.3,2.7,77.6,32,35
3219,File_Download,-25.7,32.0,9.7,10.8,70.7,70,33
3220,Emergency_Service,-98.4,64.7,9.2,11.2,93.1,52,5
3221,Background_Download,-34.1,28.0,7.2,8.0,83.3,1,29
3222,Web_Browsing,-36.8,44.4,0.7,2.0,88.1,93,62
3223,Streaming,-35.6,77.4,3.8,4.2,60.6,92,95
3224,Emergency_Service,-0.8,51.0,7.7,8.5,73.4,32,87
3225,Video_Call,-46.6,42.3,1.5,2.2,67.8,15,71
3226,Web_Browsing,-77.9,31.9,0.8,2.7,88.8,4,2
3227,Web_Browsing,-48.0,54.3,0.7,0.7,89.1,62,25
3228,Online_Gaming,-46.7,50.6,2.8,3.6,90.5,17,87
3229,Emergency_Service,-76.9,94.0,5.9,7.5,89.7,23,49
3230,Background_Download,-62.5,45.8,8.8,10.3,87.4,85,93
3231,Online_Gaming,-84.3,78.3,1.7,3.5,60.9,43,67
3232,Voice_Call,-97.2,23.4,0.3,0.5,50.7,77,93
3233,Video_Call,-35.0,48.6,1.1,1.5,91.8,13,86
3234,Streaming,-81.9,48.7,4.8,6.5,96.2,49,82
3235,File_Download,-49.8,49.9,17.5,17.5,81.0,64,47
3236,Web_Browsing,-68.5,92.5,0.7,2.4,55.2,35,83
3237,Background_Download,-57.3,61.6,6.9,7.8,80.1,43,29
3238,Emergency_Service,-20.0,68.8,6.1,7.6,88.5,67,46
3239,Online_Gaming,-39.2,41.7,3.0,4.2,96.1,77,53
3240,File_Download,-60.4,26.5,19.7,21.3,62.8,81,49
3241,File_Download,-39.2,55.6,15.2,17.1,94.2,65,35
3242,Streaming,-47.7,76.1,4.8,5.9,51.3,15,85
3243,Online_Gaming,-37.8,92.9,2.3,3.4,100.0,59,1
3244,Video_Call,-42.8,63.6,1.5,3.1,88.9,92,51
3245,Voice_Call,-36.7,35.2,0.1,1.2,64.9,34,46
3246,Online_Gaming,-87.1,69.0,2.4,4.3,83.3,98,43
3247,Emergency_Service,-86.3,54.9,9.6,9.8,58.0,13,96
3248,Emergency_Service,-66.8,41.6,5.0,6.3,61.8,39,8
3249,Streaming,-57.1,44.7,2.2,2.4,63.5,28,26
3250,VoIP_Call,-26.3,47.0,0.5,2.5,82.3,69,5
3251,Online_Gaming,-39.8,13.8,2.5,3.7,62.7,30,0
3252,Streaming,-3.7,32.5,3.3,4.6,72.0,48,11
3253,File_Download,-89.4,68.5,19.6,19.9,69.5,48,54
3254,Emergency_Service,-54.2,61.7,7.4,8.4,83.0,5,11
3255,Video_Streaming,-7.0,55.4,3.4,4.8,70.5,92,90
3256,Background_Download,-40.3,23.9,9.9,11.9,70.5,26,73
3257,Web_Browsing,-64.1,81.2,0.5,0.7,74.5,7,40
3258,Video_Streaming,-69.7,95.0,9.4,9.8,81.9,58,63
3259,File_Download,-1.7,12.0,18.0,19.2,97.5,92,78
3260,File_Download,-95.8,56.6,12.3,13.8,95.0,17,57
3261,Streaming,-61.3,54.2,4.4,6.3,60.9,89,87
3262,Background_Download,-74.8,16.2,8.7,9.3,97.2,83,32
3263,Voice_Call,-64.9,76.3,0.2,2.0,86.6,68,15
3264,VoIP_Call,-90.2,69.1,0.1,2.1,61.7,22,6
3265,Online_Gaming,-79.7,77.6,2.2,3.7,63.7,10,12
3266,Video_Streaming,-9.8,62.2,5.5,5.6,81.6,8,77
3267,Streaming,-0.5,32.7,3.2,5.1,97.8,86,5
3268,File_Download,-45.0,38.6,7.8,9.0,94.9,5,31
3269,Video_Streaming,-53.4,34.0,8.0,8.5,80.5,87,5
3270,Video_Call,-74.2,89.4,2.0,3.5,72.6,93,57
3271,Video_Streaming,-3.5,76.8,8.0,8.3,81.0,33,52
3272,VoIP_Call,-15.4,16.1,0.4,2.4,93.8,24,91
3273,Background_Download,-1.3,21.4,8.2,9.3,67.5,65,24
3274,Background_Download,-16.6,44.0,7.3,8.5,85.5,79,80
3275,Video_Streaming,-39.6,39.1,5.1,6.9,93.3,53,99
3276,Video_Call,-61.7,73.0,1.7,2.8,66.1,14,38
3277,Background_Download,-70.8,94.9,8.2,8.7,71.2,53,33
3278,Background_Download,-74.9,67.3,9.5,9.8,70.6,89,11
3279,File_Download,-19.8,75.8,17.5,18.6,66.8,74,24
3280,VoIP_Call,-63.6,65.5,0.5,1.8,61.6,89,44
3281,Background_Download,-13.2,86.6,8.3,8.9,73.9,94,50
3282,Video_Call,-92.8,95.8,1.9,2.4,64.8,94,60
3283,Streaming,-35.7,90.8,4.7,5.2,78.3,75,28
3284,Background_Download,-80.7,88.6,8.0,9.0,85.1,43,68
3285,Video_Streaming,-26.4,39.2,8.8,8.9,66.7,12,44
3286,Web_Browsing,-71.1,75.4,0.8,2.5,83.2,53,20
3287,Voice_Call,-5.2,16.3,0.4,1.1,86.1,43,20
3288,Streaming,-9.7,88.4,2.1,2.2,91.4,93,3
3289,Web_Browsing,-98.8,80.6,0.8,2.4,80.0,53,61
3290,Streaming,-93.0,49.3,3.8,5.7,96.3,82,15
3291,VoIP_Call,-64.0,33.3,0.4,2.2,56.8,1,6
3292,Online_Gaming,-16.8,85.1,2.1,2.4,98.8,42,82
3293,Background_Download,-40.9,18.4,6.7,6.8,61.5,80,52
3294,Streaming,-67.9,83.0,3.3,5.3,87.3,91,94
3295,Web_Browsing,-30.4,98.9,1.0,2.1,73.3,27,5
3296,Voice_Call,-42.3,36.0,0.1,0.4,50.1,61,23
3297,Video_Call,-59.2,22.1,1.3,2.0,64.3,69,58
3298,Online_Gaming,-23.9,80.0,2.5,2.6,87.8,27,83
3299,VoIP_Call,-72.9,17.6,0.3,1.6,56.0,23,35
3300,Video_Call,-1.0,21.9,1.4,2.4,90.2,8,99
3301,Streaming,-59.4,23.2,2.5,3.9,52.0,42,64
3302,Streaming,-63.9,28.9,4.6,5.1,55.5,50,39
3303,Video_Call,-24.5,11.4,1.9,3.3,69.0,86,42
3304,Background_Download,-68.0,90.3,6.6,7.9,76.2,93,77
3305,VoIP_Call,-71.3,25.8,0.2,0.4,70.4,63,26
3306,Streaming,-49.2,63.8,3.1,3.5,82.9,14,10
3307,VoIP_Call,-45.8,75.7,0.2,1.1,83.2,53,95
3308,Background_Download,-62.4,10.6,5.7,7.6,72.1,93,69
3309,Web_Browsing,-11.5,12.1,0.8,1.9,82.3,18,90
3310,Web_Browsing,-2.6,59.8,0.6,2.1,84.3,70,87
3311,Emergency_Service,-57.5,76.0,3.2,4.3,55.8,88,58
3312,Emergency_Service,-0.7,81.8,5.8,6.7,70.6,10,76
3313,Video_Call,-0.3,25.1,1.6,2.5,56.6,16,3
3314,File_Download,-43.2,81.1,12.4,13.0,79.7,33,0
3315,Online_Gaming,-9.2,78.2,2.8,4.3,63.8,77,35
3316,Emergency_Service,-83.3,80.1,6.7,8.0,70.0,78,48
3317,Voice_Call,-97.3,52.7,0.2,0.7,56.2,3,9
3318,Online_Gaming,-19.9,10.3,2.2,2.5,91.0,28,31
3319,Video_Streaming,-53.8,95.5,8.2,8.8,95.8,55,79
3320,Video_Streaming,-80.5,19.0,3.3,4.4,60.0,48,46
3321,Video_Call,-61.9,20.7,1.3,3.2,71.0,97,66
3322,Online_Gaming,-53.0,95.8,1.3,1.6,67.6,16,67
3323,Web_Browsing,-41.2,57.9,0.8,1.1,53.9,47,31
3324,Streaming,-98.8,83.9,3.4,5.4,99.8,48,61
3325,Emergency_Service,-50.9,47.5,2.4,4.1,75.1,93,88
3326,Online_Gaming,-23.0,89.7,2.5,3.1,65.8,73,35
3327,Voice_Call,-14.9,43.2,0.2,0.2,64.7,0,0
3328,File_Download,-97.6,71.5,14.7,15.1,82.0,30,94
3329,Emergency_Service,-69.1,12.3,7.2,9.2,79.4,65,61
3330,Voice_Call,-83.8,78.6,0.4,1.2,60.5,99,13
3331,Video_Streaming,-62.0,66.1,3.4,4.0,92.8,80,78
3332,Emergency_Service,-71.9,84.3,6.1,6.9,81.4,83,32
3333,Online_Gaming,-63.4,64.6,1.4,1.4,56.9,46,80
3334,Voice_Call,-52.6,63.7,0.1,1.5,88.4,90,54
3335,Web_Browsing,-79.7,17.8,0.7,1.0,76.2,85,27
3336,Web_Browsing,-79.9,93.8,0.8,1.7,99.2,70,28
3337,Web_Browsing,-2.9,59.2,0.8,2.2,63.6,90,4
3338,File_Download,-14.3,45.3,5.0,6.9,67.8,76,75
3339,Streaming,-13.1,33.5,2.5,3.2,60.4,63,26
3340,Video_Streaming,-92.6,25.0,9.4,11.0,92.4,90,96
3341,Emergency_Service,-69.4,56.5,5.9,6.9,55.1,34,26
3342,Background_Download,-50.5,60.9,6.2,8.1,76.7,47,7
3343,Video_Call,-6.5,33.9,1.1,2.6,92.9,8,89
3344,Video_Streaming,-72.6,27.6,7.6,8.6,71.1,40,54
3345,Video_Streaming,-36.2,69.9,9.3,10.2,89.8,0,6
3346,Online_Gaming,-94.0,24.1,2.2,2.8,82.7,74,15
3347,Video_Streaming,-13.7,88.2,6.8,7.0,83.3,26,84
3348,Voice_Call,-34.3,53.7,0.3,1.3,55.6,49,45
3349,Emergency_Service,-95.5,74.3,6.8,7.9,61.7,96,50
3350,File_Download,-80.9,40.3,19.2,20.3,59.2,81,98
3351,File_Download,-91.8,53.1,14.3,15.3,70.4,68,13
3352,VoIP_Call,-43.6,88.1,0.5,1.2,97.2,94,19
3353,Video_Streaming,-29.9,40.8,4.2,5.1,52.8,15,95
3354,File_Download,-87.8,34.1,11.2,11.7,69.5,29,32
3355,Emergency_Service,-24.9,92.9,8.8,10.4,62.6,51,93
3356,VoIP_Call,-41.8,38.5,0.2,1.4,92.5,31,92
3357,Video_Streaming,-29.6,47.8,10.0,11.9,62.1,20,46
3358,Online_Gaming,-72.0,30.5,3.0,3.0,55.5,2,12
3359,Online_Gaming,-55.7,69.4,1.2,3.2,78.5,78,80
3360,Background_Download,-46.2,72.4,7.2,7.9,67.2,96,93
3361,Online_Gaming,-59.3,90.3,1.2,1.6,67.6,73,46
3362,Background_Download,-19.6,49.0,9.7,9.9,50.4,94,9
3363,Online_Gaming,-79.4,51.5,3.0,3.0,66.0,53,49
3364,Voice_Call,-0.1,34.9,0.3,2.1,52.1,42,49
3365,Background_Download,-56.5,98.9,9.3,9.6,76.3,16,21
3366,Background_Download,-41.5,39.8,9.8,9.9,85.6,8,1
3367,Emergency_Service,-66.9,82.2,3.7,5.4,77.6,9,4
3368,File_Download,-41.2,38.3,15.1,15.8,96.8,26,2
3369,File_Download,-83.6,72.1,13.4,14.2,74.3,65,71
3370,VoIP_Call,-63.1,52.5,0.4,1.2,57.6,8,16
3371,Online_Gaming,-87.3,52.0,1.1,1.5,81.3,19,97
3372,Background_Download,-63.3,72.3,8.6,9.5,76.6,30,28
3373,Video_Call,-74.4,91.0,1.8,3.5,92.7,26,67
3374,Web_Browsing,-43.2,67.3,1.0,2.1,50.0,56,74
3375,VoIP_Call,-94.3,24.9,0.5,0.8,70.3,73,29
3376,Voice_Call,-79.5,79.1,0.3,0.6,91.5,17,77
3377,VoIP_Call,-26.4,54.2,0.2,0.6,81.7,60,21
3378,Web_Browsing,-24.5,71.9,0.8,1.7,59.5,48,45
3379,Background_Download,-90.2,29.5,6.4,7.4,87.6,60,2
3380,File_Download,-41.5,16.3,10.9,12.9,83.0,85,44
3381,Video_Call,-41.2,43.8,1.5,2.6,81.5,85,35
3382,Emergency_Service,-4.4,11.6,9.9,11.5,92.0,47,76
3383,VoIP_Call,-65.8,23.4,0.3,0.6,99.1,40,50
3384,VoIP_Call,-37.7,72.7,0.2,2.1,63.1,72,78
3385,Online_Gaming,-25.1,12.6,1.7,1.8,53.7,27,8
3386,Online_Gaming,-66.7,60.0,1.3,3.2,90.6,96,53
3387,Online_Gaming,-54.4,20.9,1.3,2.3,61.2,60,64
3388,Emergency_Service,-47.6,11.4,9.2,10.0,56.9,90,12
3389,File_Download,-94.1,95.2,10.2,10.8,84.4,54,31
3390,Video_Streaming,-39.4,25.3,3.1,4.9,53.6,56,9
3391,VoIP_Call,-42.9,43.8,0.2,1.0,58.3,48,27
3392,Web_Browsing,-13.3,82.3,0.7,1.5,58.9,42,63
3393,Background_Download,-1.5,68.2,9.4,10.3,70.7,84,74
3394,Streaming,-4.4,50.8,2.9,4.9,65.2,11,68
3395,Streaming,-79.6,13.3,4.7,6.7,59.3,60,89
3396,Voice_Call,-44.6,67.6,0.1,1.1,51.1,5,91
3397,VoIP_Call,-58.3,81.0,0.5,1.7,84.6,85,47
3398,Background_Download,-91.5,31.5,8.2,8.3,54.9,74,80
3399,Emergency_Service,-82.9,62.9,2.1,3.4,86.8,8,86
3400,Video_Streaming,-99.2,68.2,5.6,7.1,84.0,76,78
3401,Video_Call,-10.9,19.7,1.2,1.7,93.6,20,4
3402,Video_Streaming,-51.2,76.1,9.3,9.9,82.9,52,84
3403,Streaming,-3.7,66.9,3.9,5.1,76.2,93,53
3404,Online_Gaming,-84.0,42.7,1.6,2.4,58.7,88,54
3405,Video_Streaming,-85.7,18.4,7.3,8.3,79.0,24,58
3406,Background_Download,-22.8,46.8,8.4,8.7,94.6,68,24
3407,Video_Streaming,-49.6,25.4,3.0,4.5,69.5,1,67
3408,File_Download,-2.3,70.1,13.6,14.4,60.4,36,20
3409,Streaming,-46.5,51.1,2.5,3.2,95.6,97,75
3410,VoIP_Call,-2.6,36.4,0.1,0.8,63.5,9,14
3411,Streaming,-36.8,64.6,3.1,3.3,52.3,27,12
3412,Online_Gaming,-84.1,71.7,1.7,2.7,60.3,0,46
3413,Background_Download,-1.3,59.7,7.4,8.6,53.4,81,51
3414,Video_Call,-50.1,31.5,1.0,2.3,64.0,43,80
3415,VoIP_Call,-17.2,76.9,0.4,0.6,55.6,39,37
3416,Background_Download,-66.6,55.2,6.3,7.7,95.1,13,41
3417,File_Download,-37.1,92.6,10.8,12.2,90.0,8,79
3418,Streaming,-19.7,88.8,2.5,2.9,71.3,90,92
3419,Streaming,-53.1,46.7,3.1,3.8,94.0,2,16
3420,Video_Streaming,-38.7,69.7,9.1,10.5,68.0,98,63
3421,Background_Download,-64.6,34.7,9.5,10.6,69.2,95,23
3422,Web_Browsing,-11.4,88.4,0.7,0.7,55.1,20,71
3423,Voice_Call,-49.7,13.6,0.3,1.7,74.7,27,98
3424,Streaming,-53.0,44.2,4.7,5.8,79.6,54,46
3425,Online_Gaming,-17.7,96.8,3.0,3.5,72.3,19,84
3426,Background_Download,-18.0,27.6,9.8,11.0,71.7,17,34
3427,Voice_Call,-65.0,71.8,0.1,1.2,88.9,68,74
3428,Online_Gaming,-89.5,69.7,2.8,4.0,95.6,0,95
3429,File_Download,-85.2,90.7,19.9,19.9,83.3,19,55
3430,Voice_Call,-0.4,26.8,0.4,2.2,78.4,49,2
3431,Online_Gaming,-17.6,49.8,1.1,2.7,61.6,82,65
3432,Video_Streaming,-88.0,19.4,8.8,10.1,98.5,43,30
3433,Emergency_Service,-43.8,48.8,8.6,9.3,54.8,76,46
3434,VoIP_Call,-95.6,64.8,0.2,0.6,84.7,30,98
3435,Web_Browsing,-92.3,98.0,0.8,1.6,95.7,98,49
3436,Emergency_Service,-56.6,43.4,5.1,6.6,65.3,31,43
3437,Voice_Call,-85.5,90.4,0.4,0.6,77.1,46,5
3438,Emergency_Service,-16.4,33.7,9.3,10.7,86.3,26,7
3439,Background_Download,-15.7,29.9,7.4,9.3,72.2,69,5
3440,Emergency_Service,-31.6,60.4,9.0,10.9,69.1,17,56
3441,Voice_Call,-4.7,56.7,0.2,1.3,65.0,50,66
3442,Background_Download,-1.0,63.4,5.8,6.7,58.0,48,66
3443,Streaming,-41.4,32.0,2.9,3.5,59.3,97,40
3444,Video_Streaming,-76.8,45.0,9.8,10.9,78.5,45,74
3445,Voice_Call,-19.8,64.0,0.3,2.1,90.6,65,68
3446,Web_Browsing,-7.9,39.2,1.0,1.7,61.1,93,62
3447,Web_Browsing,-63.5,59.3,0.5,2.1,64.5,78,76
3448,Video_Streaming,-73.1,79.9,3.1,4.1,51.9,84,79
3449,VoIP_Call,-77.5,80.6,0.2,0.3,61.8,5,78
